"Year","Score"
2016,19.794769711695388
2016,16.881582674573572
2016,16.72791102859631
2016,15.198164748477513
2016,15.072476653196908
2016,15.054455516348538
2016,14.370690758855762
2016,14.369623776948552
2016,13.365691087966658
2016,13.268765728323906
2016,13.253516297135182
2016,13.172849880356985
2016,13.009923853292095
2016,12.998791473941692
2016,12.966005000513515
2016,12.84273720284049
2016,12.758498000223986
2016,12.620672299017142
2016,12.600196892539655
2016,12.29220868474123
2016,12.015258083334365
2016,11.888955006009196
2016,11.791918926254576
2016,11.780780828049044
2016,11.54359098239258
2016,11.502663127639739
2016,11.435928438447588
2016,11.243152031677116
2016,11.180081003002016
2016,11.152585246273578
2016,11.060810041328198
2016,11.003602186456265
2016,10.998395529311523
2016,10.969921509543815
2016,10.82535628321777
2016,10.665879281482942
2016,10.65887408582703
2016,10.557610530017795
2016,10.531444654476646
2016,10.469784066016464
2016,10.399372092627043
2016,10.381811916718888
2016,10.364919846045119
2016,10.354722422420632
2016,10.354481267774524
2016,10.329505998657261
2016,10.275955991406825
2016,10.257056594213875
2016,10.217333843057038
2016,10.199563873981264
2016,10.188142773093029
2016,10.143518178487378
2016,10.135713714530299
2016,10.062222790470448
2016,10.041619290339606
2016,10.034567361218382
2016,10.020663956664643
2016,9.958277273962473
2016,9.919044486884118
2016,9.799931223994664
2016,9.79039956645818
2016,9.725242929358107
2016,9.718302320909618
2016,9.711517147961448
2016,9.643524338403225
2016,9.63825518795836
2016,9.584215052108618
2016,9.51492293512396
2016,9.512289572294613
2016,9.49045233656606
2016,9.46730801035986
2016,9.461259036610135
2016,9.457476425567657
2016,9.409559410022903
2016,9.347923848132556
2016,9.327865388160399
2016,9.292538017739247
2016,9.270810547911339
2016,9.267652761871389
2016,9.192583331909807
2016,9.180591624292433
2016,9.178867236502226
2016,9.108106295577377
2016,9.080096498846903
2016,9.07913811008886
2016,9.076545063389489
2016,9.067062048242455
2016,9.065516169223322
2016,9.050571708580025
2016,9.034164694019125
2016,9.019243246559775
2016,8.984684106479586
2016,8.984210033738915
2016,8.982096792183349
2016,8.9726940469997
2016,8.964650714158864
2016,8.96184932187058
2016,8.942339724592582
2016,8.942270982849696
2016,8.859730800341012
2016,8.816789421505701
2016,8.807863716852806
2016,8.76717892922126
2016,8.739836533927294
2016,8.712075643435192
2016,8.63699214811685
2016,8.626017174096996
2016,8.553940384548566
2016,8.530246534244897
2016,8.52672769561726
2016,8.521331083949844
2016,8.499745230145292
2016,8.489050633328285
2016,8.447372738954916
2016,8.446636830723763
2016,8.421199098703465
2016,8.411118109134355
2016,8.40456592725554
2016,8.402890836992654
2016,8.397997659662519
2016,8.360748738169494
2016,8.326888387583033
2016,8.322156080234548
2016,8.30672610701545
2016,8.285247257025254
2016,8.28456398198976
2016,8.260506257285622
2016,8.258488741399832
2016,8.17936525428274
2016,8.122570067810878
2016,8.094402354765899
2016,8.054608297786153
2016,8.03798592479603
2016,8.026536997571668
2016,7.979449505779326
2016,7.868093771893325
2016,7.867012967425904
2016,7.846841790563364
2016,7.842616349555674
2016,7.790993080194862
2016,7.780610315334911
2016,7.768120074391157
2016,7.764267658558603
2016,7.733017464914808
2016,7.7169955470429334
2016,7.712343438988857
2016,7.69634546441707
2016,7.682460056982731
2016,7.676924966190687
2016,7.673800158182102
2016,7.6661578415313345
2016,7.635642067684921
2016,7.628233963793602
2016,7.6256769881252895
2016,7.5920941984543555
2016,7.591131414898364
2016,7.55191593351791
2016,7.54557487281572
2016,7.544915057620027
2016,7.489699904014678
2016,7.484618982881598
2016,7.482712745829275
2016,7.458934201485323
2016,7.451004378567275
2016,7.4428769764915375
2016,7.418249068062919
2016,7.395402377543506
2016,7.360385432009687
2016,7.353835902764911
2016,7.349404178551767
2016,7.347927717274459
2016,7.326909550577454
2016,7.304626116770358
2016,7.304034230607446
2016,7.281258025964386
2016,7.2653820661306945
2016,7.2203462854815506
2016,7.22027299966599
2016,7.129676543246554
2016,7.113943875380908
2016,7.111530241752433
2016,7.092705856312611
2016,7.081584022725576
2016,7.058364276546855
2016,7.051733606825498
2016,7.046758401280702
2016,7.000449831693192
2016,6.979368445564523
2016,6.971678764460736
2016,6.954712158191787
2016,6.9357308041837085
2016,6.913868907346338
2016,6.906175494237119
2016,6.899903957117771
2016,6.876714702332672
2016,6.872438512555902
2016,6.852119571586097
2016,6.78691531273068
2016,6.78270071672934
2016,6.7693094283121935
2016,6.764165137340747
2016,6.6953930703788584
2016,6.691956959438693
2016,6.6913184230971865
2016,6.657101249011663
2016,6.646970330463631
2016,6.6257389759535075
2016,6.624031572074813
2016,6.621840639717958
2016,6.596827903148241
2016,6.55886095978539
2016,6.484278759494335
2016,6.4716696249153705
2016,6.382060465786442
2016,6.378297981149294
2016,6.375489863430362
2016,6.3682479297013685
2016,6.3204756558555495
2016,6.298983150313478
2016,6.293598126818145
2016,6.281934809266657
2016,6.278672644147552
2016,6.271555069314468
2016,6.265906636257087
2016,6.256850047483312
2016,6.234656677715907
2016,6.202863538644695
2016,6.1939468861027835
2016,6.161079816908917
2016,6.157896442100632
2016,6.1356229453125835
2016,6.1169541872608555
2016,6.116105600250066
2016,6.1097282132680615
2016,6.103074045551635
2016,6.098338980656317
2016,6.090913199101266
2016,6.081843905012205
2016,6.064214973395582
2016,6.062645462049224
2016,6.062357283734211
2016,6.039903784155716
2016,6.0359975766832985
2016,6.030196922567485
2016,6.023260331947894
2016,6.022639355150408
2016,5.946884811250893
2016,5.939804837513687
2016,5.928085937425644
2016,5.923000460179036
2016,5.895396305595922
2016,5.8894014085318345
2016,5.8765377987246685
2016,5.868928241144857
2016,5.865497394814254
2016,5.8613748880900625
2016,5.835475442978288
2016,5.818913150894474
2016,5.814453259292198
2016,5.780447096294821
2016,5.7801858588210875
2016,5.765441175456396
2016,5.759691418161462
2016,5.743999957761729
2016,5.734918106741597
2016,5.734008069316753
2016,5.706177383939487
2016,5.70453209266628
2016,5.695390261551923
2016,5.683839019796602
2016,5.6718610833242264
2016,5.657335866276547
2016,5.633800063163185
2016,5.613195481967533
2016,5.595768203177704
2016,5.578944854240811
2016,5.535295482340561
2016,5.510149504408526
2016,5.509444304920478
2016,5.503731428519814
2016,5.449561961054694
2016,5.447828340802072
2016,5.4456672819846
2016,5.428180674644738
2016,5.413247354479872
2016,5.375993356094139
2016,5.371684705389953
2016,5.368384455785741
2016,5.3596661143378865
2016,5.355996633400954
2016,5.344773096991003
2016,5.320510574073186
2016,5.313101938658133
2016,5.29835214080721
2016,5.288690013132171
2016,5.249148478357385
2016,5.243010617419694
2016,5.2372175891851365
2016,5.2305329710844495
2016,5.2273416437913145
2016,5.2074452691827
2016,5.197704831214755
2016,5.175255615327401
2016,5.154796908866279
2016,5.141261188055148
2016,5.140723086228095
2016,5.140237328068216
2016,5.1340269425038185
2016,5.10024138739231
2016,5.097149692379198
2016,5.078534148108804
2016,5.0701817269089915
2016,5.0678272408818765
2016,5.065052554041398
2016,5.0620048166501945
2016,5.05875948897541
2016,5.0347435740889965
2016,5.0298640858855475
2016,5.028626169794344
2016,5.025433010376294
2016,5.016668565456174
2016,5.00804700459145
2016,4.985389935729728
2016,4.977186116111726
2016,4.94285573060581
2016,4.94101309598122
2016,4.933029141028396
2016,4.9120820483309515
2016,4.905981266771402
2016,4.904787681244269
2016,4.9023677264221925
2016,4.885620999469624
2016,4.856378508719999
2016,4.812092559906673
2016,4.788088359370601
2016,4.7578357417781225
2016,4.741456469580149
2016,4.738600003181417
2016,4.718683647709429
2016,4.704437975003028
2016,4.702664808507206
2016,4.70228941740444
2016,4.680298919600441
2016,4.668744426910869
2016,4.648088522839297
2016,4.645131897385784
2016,4.632949556018311
2016,4.629036328510149
2016,4.595370368870858
2016,4.586166274617588
2016,4.566776629898069
2016,4.548376132566624
2016,4.531188070939135
2016,4.526002654061127
2016,4.508837654274295
2016,4.49260355432081
2016,4.476557678378999
2016,4.463988824969322
2016,4.457075816457633
2016,4.417904673022882
2016,4.413525497093767
2016,4.4047752012837185
2016,4.376551833936931
2016,4.3748075162000495
2016,4.371319917938266
2016,4.361652883505294
2016,4.33638122402304
2016,4.335385697163641
2016,4.3336610843763825
2016,4.331014421912304
2016,4.29741765194461
2016,4.29222072833694
2016,4.273391116681212
2016,4.265503303551449
2016,4.254667372773129
2016,4.245156496573681
2016,4.225078405398168
2016,4.207366419250808
2016,4.206169438452024
2016,4.197320409864218
2016,4.195866458925287
2016,4.188323221244372
2016,4.176189079634432
2016,4.166704448620938
2016,4.159918141698259
2016,4.149257393809189
2016,4.136307885231013
2016,4.135889986722591
2016,4.126750440255241
2016,4.1052646763658425
2016,4.08692798210691
2016,4.078656141085137
2016,4.062966434882066
2016,4.054328927350379
2016,4.051183304327641
2016,4.048399677646619
2016,4.038101379563421
2016,3.9704679662200153
2016,3.9579363244912247
2016,3.9478118006406357
2016,3.9373025324156985
2016,3.9367084183151366
2016,3.923320494768124
2016,3.8588928540680887
2016,3.8153659379875666
2016,3.8036062861699604
2016,3.7955749507428003
2016,3.772426647838666
2016,3.7663037697471964
2016,3.7606556211166664
2016,3.758540612665136
2016,3.718949924028273
2016,3.6935537460960797
2016,3.688749119044263
2016,3.6783048457296763
2016,3.6749154727904716
2016,3.6664169979279086
2016,3.6516735783211542
2016,3.6507368583475084
2016,3.6366552581190392
2016,3.5922815598847944
2016,3.5827330345878643
2016,3.5785294087977224
2016,3.5730139742679055
2016,3.5683775701197615
2016,3.533783521115123
2016,3.510971011599815
2016,3.5094104129125774
2016,3.4833872792491754
2016,3.4576347451248015
2016,3.451619451047913
2016,3.4485135792678263
2016,3.410778170718153
2016,3.39138763778997
2016,3.3543726554302853
2016,3.3427694359488256
2016,3.332475571996527
2016,3.3049107902584542
2016,3.2898679803787387
2016,3.2621290979997215
2016,3.2369183293559116
2016,3.1838990018507562
2016,3.1538081033528367
2016,3.153273419895909
2016,3.1088149933991915
2016,3.0805676154725568
2016,3.071590795429294
2016,3.065094506820909
2016,2.976632245810986
2016,2.948981682118867
2016,2.936589105549387
2016,2.912445413875419
2016,2.9093348954893776
2016,2.900631070716667
2016,2.8548581585676085
2016,2.849302649869706
2016,2.823431315329272
2016,2.8145588008889963
2016,2.8019807327856663
2016,2.7634428362384638
2016,2.763301979247049
2016,2.738001309610099
2016,2.722224401636108
2016,2.7214110715962367
2016,2.715581311226836
2016,2.7046681006429223
2016,2.6812812150428225
2016,2.6641023010163263
2016,2.642382276649268
2016,2.6396464068633536
2016,2.630808538689363
2016,2.608416876698198
2016,2.6003884736288856
2016,2.598053391826594
2016,2.564327166610543
2016,2.5250836710600018
2016,2.505542318146859
2016,2.504077648063678
2016,2.5021676711337273
2016,2.4930890427987897
2016,2.4926656643053198
2016,2.486751442041612
2016,2.476873801356799
2016,2.4531736441044494
2016,2.444736252140242
2016,2.4370444042649404
2016,2.42571778981153
2016,2.4056224102024117
2016,2.3979300411689026
2016,2.394414750055094
2016,2.390052877968386
2016,2.3727773549267837
2016,2.3643224290589924
2016,2.360686454831604
2016,2.356001759471255
2016,2.3467471142377496
2016,2.3211787470440455
2016,2.312716336496659
2016,2.2996066383170257
2016,2.2851367106302614
2016,2.281178450354696
2016,2.2760336254287203
2016,2.2712983219938367
2016,2.2475602264437247
2016,2.2229287657789456
2016,2.206443064928558
2016,2.1970260506410138
2016,2.1889117653261443
2016,2.181522331381856
2016,2.1780306055808136
2016,2.17640780132166
2016,2.176164259537962
2016,2.1603308075109147
2016,2.121677417736418
2016,2.08964348152003
2016,2.0864231635081327
2016,2.0829321254301743
2016,2.075452328956957
2016,2.039327752073161
2016,2.0371456653300046
2016,2.032307163671177
2016,1.981641722789593
2016,1.9601982931434832
2016,1.940929011176305
2016,1.9313713670080306
2016,1.9302885837152897
2016,1.9264805354609524
2016,1.9236749244701281
2016,1.914860942108881
2016,1.9015093988042215
2016,1.873903838665165
2016,1.8511035317287785
2016,1.8268122204623896
2016,1.8168382142057253
2016,1.8079392251394473
2016,1.7904431531407485
2016,1.785608227669537
2016,1.7688093421785525
2016,1.712031853536516
2016,1.7097549181127862
2016,1.7046102446823497
2016,1.6987243869098758
2016,1.6595520762532117
2016,1.6546669833538203
2016,1.6228516869875438
2016,1.6106398087405154
2016,1.5971851580786458
2016,1.5899065948534388
2016,1.575565154835702
2016,1.5369275714077426
2016,1.525993258697745
2016,1.5241957770936576
2016,1.5033691427974945
2016,1.490208095088819
2016,1.4478533299892689
2016,1.437881572253559
2016,1.4231450519619933
2016,1.4131043942338866
2016,1.4025835112467369
2016,1.3990637219774744
2016,1.3900463834069179
2016,1.3690137036072472
2016,1.3158735502140824
2016,1.3062526697037666
2016,1.286495883703117
2016,1.257714878020866
2016,1.2438692133373483
2016,1.1911821645500837
2016,1.1595936721160722
2016,1.1141303748708542
2016,1.0985362017691924
2016,1.061156809935069
2016,1.0532230725260159
2016,1.042787135713344
2016,1.0358466300717224
2016,1.0350766979851869
2016,0.967280717140382
2016,0.9586648820135643
2016,0.9553050227787787
2016,0.9445429224520487
2016,0.9307359219893165
2016,0.9185843414302802
2016,0.8896465165616962
2016,0.8824172214691887
2016,0.8789484560178717
2016,0.8728044075252936
2016,0.8542749906354264
2016,0.8427374819479468
2016,0.8257973767155551
2016,0.7931983840054996
2016,0.7810064264708968
